iteration,cpu_time,of_value,duality_gap,Variant,seed,max_clique
51,0.40130090713500977,5.901508139901383e-06,1.6931014344774254e-05,BPFW,31,26
52,0.41516900062561035,5.7753537272200526e-06,1.6310854774284412e-05,BPFW,31,26
53,0.4307746887207031,5.6644717524237195e-06,1.5460230248716155e-05,BPFW,31,26
54,0.4453868865966797,5.568663896315692e-06,1.4702186917162652e-05,BPFW,31,26
55,0.45967984199523926,5.48872030431328e-06,1.4128188033972267e-05,BPFW,31,26
56,0.47220468521118164,5.4250287395727475e-06,1.37733984781411e-05,BPFW,31,26
57,0.48879075050354004,5.334554661676772e-06,1.3062667803209596e-05,BPFW,31,26
58,0.5039868354797363,5.259806712410088e-06,1.0839580913683617e-05,BPFW,31,26
59,0.5210549831390381,5.2162559659281395e-06,1.0356473664962078e-05,BPFW,31,26
60,0.537341833114624,5.180514692928558e-06,1.0040889902371648e-05,BPFW,31,26
61,0.5526556968688965,5.148239989275149e-06,9.803081353152104e-06,BPFW,31,26
0,0.0,0.00033366798954240917,0.0008750574694985124,FW,32,26
1,0.01831507682800293,0.0002638520004498966,0.0006804769836743483,FW,32,26
2,0.037058115005493164,0.00024157037738132902,0.0006708617782762585,FW,32,26
3,0.05479097366333008,0.00022634161973292407,0.0006578310933993384,FW,32,26
4,0.07326483726501465,0.00018255420844416053,0.0005326983902291069,FW,32,26
5,0.09102416038513184,0.00015074810076708408,0.0004358912449618568,FW,32,26
6,0.10986900329589844,0.00012769582566006304,0.0003369262544764308,FW,32,26
7,0.12888407707214355,0.00011271728132558059,0.00031227846238549104,FW,32,26
8,0.1478569507598877,9.864690658515233e-05,0.00029858957338394664,FW,32,26
9,0.16613411903381348,8.697833994396678e-05,0.0002539783712349628,FW,32,26
10,0.18397212028503418,8.00637923807957e-05,0.00024738442629765306,FW,32,26
11,0.20552706718444824,7.400730262023806e-05,0.0002217074111290259,FW,32,26
12,0.22501206398010254,6.904716841054802e-05,0.00020850822437264407,FW,32,26
13,0.24353694915771484,6.567091614177007e-05,0.00020854991394291425,FW,32,26
14,0.264833927154541,6.093530395178493e-05,0.00018101771828040467,FW,32,26
15,0.28568601608276367,5.734221396419834e-05,0.00016856530569833467,FW,32,26
16,0.3062100410461426,5.537335673939738e-05,0.00016673393011048916,FW,32,26
17,0.32680201530456543,5.252135979055508e-05,0.0001582032743586122,FW,32,26
18,0.34772300720214844,5.056387019828741e-05,0.00015427238687899808,FW,32,26
19,0.3680410385131836,4.2846104494454935e-05,0.00013326390364473383,FW,32,26
20,0.3872981071472168,3.680553828635253e-05,0.00011453710384152596,FW,32,26
21,0.40619897842407227,3.2289145077759995e-05,9.768469164891008e-05,FW,32,26
22,0.4302089214324951,3.0500680939590094e-05,7.625476545428162e-05,FW,32,26
23,0.45352816581726074,3.0133950945104776e-05,7.33945223894235e-05,FW,32,26
24,0.4759848117828369,2.9689891704606543e-05,7.608821153016367e-05,FW,32,26
25,0.4988558292388916,2.8627262843205035e-05,6.909994972141457e-05,FW,32,26
26,0.5233778953552246,2.7821625023763594e-05,6.508484830785426e-05,FW,32,26
27,0.5439009666442871,2.6756078247260653e-05,6.485263377254988e-05,FW,32,26
28,0.5700328350067139,2.6161959687750955e-05,6.45416996018153e-05,FW,32,26
29,0.5948410034179688,2.549773190658083e-05,5.3702931891804156e-05,FW,32,26
30,0.6220118999481201,2.5057471290662862e-05,5.272949518515944e-05,FW,32,26
31,0.6478290557861328,2.4889181980365335e-05,5.4664726613885526e-05,FW,32,26
32,0.6691269874572754,2.2830429676974935e-05,4.592612933730053e-05,FW,32,26
33,0.694800853729248,2.2523648462664514e-05,4.4690097026107886e-05,FW,32,26
34,0.7159359455108643,2.0948690922656043e-05,3.749767649002126e-05,FW,32,26
35,0.742408037185669,2.0640722467219668e-05,3.297345322831714e-05,FW,32,26
36,0.7692549228668213,2.0419497019061113e-05,3.472082778112035e-05,FW,32,26
37,0.7956070899963379,2.0203374014739504e-05,2.7886290051985933e-05,FW,32,26
38,0.8177139759063721,1.9451998741135584e-05,3.24696596388701e-05,FW,32,26
39,0.8425338268280029,1.9238145984951478e-05,3.1309334626075365e-05,FW,32,26
40,0.8700189590454102,1.9137956263794166e-05,3.1617456634610514e-05,FW,32,26
41,0.8969769477844238,1.898027643638983e-05,3.124206401749959e-05,FW,32,26
42,0.9250919818878174,1.874502169499868e-05,3.2181019150414757e-05,FW,32,26
43,0.9531130790710449,1.8660683017775565e-05,3.229364219720924e-05,FW,32,26
44,0.9792790412902832,1.8568764047525683e-05,3.157142722658782e-05,FW,32,26
45,1.0072598457336426,1.8330759908586847e-05,3.131321177837623e-05,FW,32,26
46,1.0373408794403076,1.8167133763181803e-05,3.0677600685356766e-05,FW,32,26
47,1.0659289360046387,1.7984993155771452e-05,3.188042406758253e-05,FW,32,26
48,1.0935990810394287,1.7738906074419952e-05,2.7023971944483225e-05,FW,32,26
49,1.1223750114440918,1.761826669282287e-05,2.803918600770704e-05,FW,32,26
50,1.1477491855621338,1.7542945339917338e-05,2.5611151255780513e-05,FW,32,26
51,1.1752159595489502,1.746703965122321e-05,2.715725817406036e-05,FW,32,26
52,1.2035760879516602,1.7322276290697638e-05,2.5233878834589646e-05,FW,32,26
53,1.2333171367645264,1.7193069727997027e-05,2.6135894909047985e-05,FW,32,26
54,1.2640399932861328,1.7117052109340205e-05,2.359437215211003e-05,FW,32,26
55,1.2909929752349854,1.7027051378075956e-05,2.4743212677077298e-05,FW,32,26
56,1.318213939666748,1.6862046942196687e-05,1.965666210704834e-05,FW,32,26
57,1.34763503074646,1.6790278382205658e-05,2.0010146571091042e-05,FW,32,26
58,1.3782341480255127,1.673145584179781e-05,2.0976528616651906e-05,FW,32,26
59,1.4068632125854492,1.667770831074043e-05,2.0492668508171115e-05,FW,32,26
60,1.4366259574890137,1.6600969171246543e-05,2.0380532820013155e-05,FW,32,26
61,1.466986894607544,1.6517802984971394e-05,2.175594379177714e-05,FW,32,26
62,1.4951591491699219,1.648327250443512e-05,2.1205059318636948e-05,FW,32,26
63,1.5254027843475342,1.6402661533567857e-05,2.0204394962519814e-05,FW,32,26
64,1.5542709827423096,1.633425518768599e-05,2.0729515770894016e-05,FW,32,26
65,1.5861709117889404,1.6254431730069e-05,2.1035472449156902e-05,FW,32,26
66,1.6145830154418945,1.6190721558053696e-05,1.9963795971256224e-05,FW,32,26
67,1.6464149951934814,1.613652624966341e-05,2.1348763002732454e-05,FW,32,26
68,1.6909570693969727,1.6050361463442704e-05,2.1104051182535247e-05,FW,32,26
69,1.7251200675964355,1.599828556711806e-05,2.167992579333682e-05,FW,32,26
70,1.7542879581451416,1.593048206123154e-05,1.900526230003799e-05,FW,32,26
71,1.7846200466156006,1.5859095539912965e-05,1.940107541960436e-05,FW,32,26
72,1.8158440589904785,1.5788108774195938e-05,1.923595774061955e-05,FW,32,26
73,1.8368949890136719,1.549293718733858e-05,2.4091165700297223e-05,FW,32,26
74,1.858407974243164,1.4997274590928536e-05,2.671145308867352e-05,FW,32,26
75,1.8791279792785645,1.4377473460852912e-05,2.708246382022834e-05,FW,32,26
76,1.9063868522644043,1.4216785580757359e-05,2.364666999474438e-05,FW,32,26
77,1.9356558322906494,1.4083890432094829e-05,2.073775034499743e-05,FW,32,26
78,1.965712070465088,1.3997812893021191e-05,1.9524614726824943e-05,FW,32,26
79,1.9925110340118408,1.3938615868549553e-05,2.110099739462339e-05,FW,32,26
80,2.022017002105713,1.3860125254715867e-05,2.0792253314265523e-05,FW,32,26
81,2.0506508350372314,1.3747117903130585e-05,2.1105628878191322e-05,FW,32,26
82,2.0726678371429443,1.3435931132906116e-05,2.506604895851059e-05,FW,32,26
83,2.1026549339294434,1.3257558604348238e-05,2.3053018427956302e-05,FW,32,26
84,2.132037878036499,1.3128912478342909e-05,2.2730621825239812e-05,FW,32,26
85,2.159658908843994,1.3014126927677425e-05,2.2951944237714335e-05,FW,32,26
86,2.1870458126068115,1.2949480055070481e-05,2.4098137856902562e-05,FW,32,26
87,2.2142751216888428,1.2823438867148703e-05,2.320381771565276e-05,FW,32,26
88,2.240474224090576,1.2706864234941622e-05,2.4321968239371153e-05,FW,32,26
89,2.268918037414551,1.25481415287462e-05,2.4746600460965082e-05,FW,32,26
90,2.2943711280822754,1.2425453709972454e-05,2.4611807736257317e-05,FW,32,26
91,2.3214662075042725,1.2225430811395905e-05,2.4956958464175285e-05,FW,32,26
92,2.3482308387756348,1.2056718994198297e-05,2.2862853070368694e-05,FW,32,26
93,2.3738110065460205,1.1966202069474336e-05,2.2564268794201167e-05,FW,32,26
94,2.401198148727417,1.1903612499956242e-05,2.20740336598354e-05,FW,32,26
95,2.4294278621673584,1.1857305526506814e-05,2.2204357326179075e-05,FW,32,26
96,2.457548141479492,1.1793210982532454e-05,2.319140820172337e-05,FW,32,26
97,2.484604835510254,1.1689831593848842e-05,2.2507970105676657e-05,FW,32,26
98,2.509690761566162,1.1526319345174204e-05,2.146421137268362e-05,FW,32,26
99,2.530339002609253,1.1214303774134885e-05,2.171708742714835e-05,FW,32,26
100,2.557058095932007,1.1149312096023986e-05,2.15176909594158e-05,FW,32,26
101,2.5838778018951416,1.1016498307012265e-05,2.1908335616825016e-05,FW,32,26
102,2.608656167984009,1.0952073800697137e-05,2.0728563132085947e-05,FW,32,26
103,2.6356019973754883,1.08534942900489e-05,2.1525913805877818e-05,FW,32,26
104,2.657181978225708,1.0544027494344328e-05,2.2262016554687954e-05,FW,32,26
105,2.6838021278381348,1.0447229410697941e-05,2.0722929763649632e-05,FW,32,26
106,2.7099897861480713,1.0328727636156928e-05,2.0296999026698095e-05,FW,32,26
107,2.7359721660614014,1.014966888022486e-05,2.007337981019349e-05,FW,32,26
108,2.7629799842834473,1.0054749171348444e-05,2.0387959107760267e-05,FW,32,26
109,2.790292978286743,9.94120754326737e-06,1.971615765920188e-05,FW,32,26
110,2.8173859119415283,9.836571373408523e-06,2.0297955058028585e-05,FW,32,26
111,2.8407809734344482,9.707329411147301e-06,2.11736430695235e-05,FW,32,26
112,2.864871025085449,9.61353808176638e-06,1.9779353192338313e-05,FW,32,26
113,2.8908309936523438,9.498922077480563e-06,2.0162322045488964e-05,FW,32,26
114,2.9180450439453125,9.368523217087832e-06,1.9310137056567907e-05,FW,32,26
115,2.946820020675659,9.249206006912154e-06,1.924067288306809e-05,FW,32,26
116,2.9755020141601562,9.184922658482364e-06,1.9067832296611465e-05,FW,32,26
117,3.003610849380493,9.009702412244769e-06,1.8385327553916388e-05,FW,32,26
118,3.0318219661712646,8.947107575859397e-06,1.657210948538315e-05,FW,32,26
119,3.0562820434570312,8.499525743466724e-06,1.598762449749808e-05,FW,32,26
120,3.08475399017334,8.438255359440041e-06,1.6468530478645202e-05,FW,32,26
121,3.1115479469299316,8.369747909186525e-06,1.679093593979706e-05,FW,32,26
122,3.1395180225372314,8.259741325322362e-06,1.6010243652998803e-05,FW,32,26
123,3.1665658950805664,8.179844122143872e-06,1.6266852352820936e-05,FW,32,26
124,3.19541597366333,8.0846619302489e-06,1.6035355421354204e-05,FW,32,26
125,3.2221670150756836,8.022847330571503e-06,1.5812764509257926e-05,FW,32,26
126,3.2468059062957764,7.97772737206706e-06,1.552489956172415e-05,FW,32,26
127,3.2762739658355713,7.904736160563736e-06,1.4630889049156028e-05,FW,32,26
128,3.3121869564056396,7.821182459947918e-06,1.455693166282396e-05,FW,32,26
129,3.3459761142730713,7.74517205094924e-06,1.3639879979261913e-05,FW,32,26
130,3.3765408992767334,7.69122356548546e-06,1.369318467433557e-05,FW,32,26
131,3.408906936645508,7.632602042494722e-06,1.3980410923561662e-05,FW,32,26
132,3.4385180473327637,7.5887639440729615e-06,1.3869254546015319e-05,FW,32,26
133,3.4664571285247803,7.540362211452087e-06,1.3794945409036065e-05,FW,32,26
134,3.4950079917907715,7.472671533092558e-06,1.2807847429347624e-05,FW,32,26
135,3.522075891494751,7.4356118109674555e-06,1.1582791432941171e-05,FW,32,26
136,3.5500049591064453,7.410934724812243e-06,1.1031059741452718e-05,FW,32,26
137,3.5790488719940186,7.375116910286644e-06,1.1215818232803527e-05,FW,32,26
138,3.607661008834839,7.337421740854563e-06,1.1265831443234382e-05,FW,32,26
139,3.6357171535491943,7.296094539375215e-06,1.0325023704535761e-05,FW,32,26
140,3.663717031478882,7.276375402880266e-06,1.0595580489959831e-05,FW,32,26
141,3.69207501411438,7.2526659003277336e-06,1.081857506717525e-05,FW,32,26
142,3.722093105316162,7.214456339595314e-06,1.1109765891608562e-05,FW,32,26
143,3.752074956893921,7.171297814263455e-06,1.1337170139011168e-05,FW,32,26
144,3.7799479961395264,7.126040651339641e-06,1.1257598463113468e-05,FW,32,26
145,3.8088021278381348,7.065527266469542e-06,9.791575335538014e-06,FW,32,26
0,0.0,0.00033366798954240917,0.0008750574694985124,AFW,32,29
1,0.006233692169189453,0.00030568306076184484,0.0007862447796268304,AFW,32,29
2,0.012460947036743164,0.00029733112327831525,0.0007416298068135067,AFW,32,29
3,0.019681930541992188,0.00029610942013885374,0.0007360937653254481,AFW,32,29
4,0.03619194030761719,0.000253322823916436,0.0006141990487563547,AFW,32,29
5,0.04243779182434082,0.00023951576919388343,0.0005621835040538349,AFW,32,29
6,0.04955005645751953,0.00023925465470255974,0.0005678224818112087,AFW,32,29
7,0.05914902687072754,0.00023022993917277748,0.000480286698554326,AFW,32,29
8,0.06624293327331543,0.00022719199962379033,0.0004750627072004466,AFW,32,29
9,0.07295489311218262,0.00021621093514939284,0.00041772254535564507,AFW,32,29
10,0.07916998863220215,0.00021353918230833662,0.0005012161114185461,AFW,32,29
11,0.08607196807861328,0.00020834939747453528,0.00047876278733658653,AFW,32,29
12,0.09241700172424316,0.00020178538869180865,0.0005540814728221958,AFW,32,29
13,0.09926986694335938,0.0001957703700228657,0.0005227549272380892,AFW,32,29
14,0.10715007781982422,0.00018780929840886022,0.0005897062929308025,AFW,32,29
15,0.12521886825561523,0.00016070805286814155,0.0004566517184857812,AFW,32,29
16,0.13279485702514648,0.00015342514665585521,0.00042559292423614907,AFW,32,29
17,0.14493179321289062,0.00014887135038187064,0.0003728611077352553,AFW,32,29
18,0.15229368209838867,0.0001429598987608979,0.00038325127822016016,AFW,32,29
19,0.15898489952087402,0.00013272514383653983,0.0003586347655475966,AFW,32,29
20,0.16568970680236816,0.00011817375327650464,0.00028791681337523765,AFW,32,29
21,0.17300677299499512,0.00011717706920569897,0.0002828453589702001,AFW,32,29
22,0.17915987968444824,0.00011164024736775956,0.0002595808567329548,AFW,32,29
23,0.1861727237701416,0.00011007437307662494,0.00026434588433195774,AFW,32,29
24,0.19278264045715332,0.00010358566120666302,0.0003363899839991198,AFW,32,29
25,0.1993708610534668,0.00010029344082337094,0.00032126879525441136,AFW,32,29
26,0.2182457447052002,9.16373267218993e-05,0.0002579760304633935,AFW,32,29
27,0.2260758876800537,8.437894698899416e-05,0.00022553661520301237,AFW,32,29
28,0.23854589462280273,8.025166860001123e-05,0.00021866856798877698,AFW,32,29
29,0.24631690979003906,7.542130741900576e-05,0.00026370474769513326,AFW,32,29
30,0.25419068336486816,6.91080576084993e-05,0.0002431305318223529,AFW,32,29
31,0.2773299217224121,6.259700192853457e-05,0.00021917416544433034,AFW,32,29
32,0.2993168830871582,5.4987255991794095e-05,0.0001827684405003946,AFW,32,29
33,0.3063328266143799,5.262941829902112e-05,0.00017466208194487462,AFW,32,29
34,0.3280036449432373,4.941739649100528e-05,0.0001599255726992488,AFW,32,29
35,0.33904099464416504,4.816917043445472e-05,0.0001480356084748752,AFW,32,29
36,0.3602917194366455,4.4427851557074014e-05,0.0001359984796821626,AFW,32,29
37,0.3740537166595459,4.270307469162146e-05,0.00012428838052035718,AFW,32,29
38,0.3810908794403076,4.1533218971684504e-05,0.00011854601363531305,AFW,32,29
39,0.3940308094024658,4.1037333457496553e-05,0.00011127887082380002,AFW,32,29
40,0.40711283683776855,3.994696911800113e-05,0.00010075631000018043,AFW,32,29
41,0.41382384300231934,3.908261636477114e-05,0.00010122485593684781,AFW,32,29
42,0.4208996295928955,3.578679753988061e-05,0.00012670444254903298,AFW,32,29
43,0.42783284187316895,3.415940501687772e-05,0.00011965111394989716,AFW,32,29
44,0.44061899185180664,3.28026581969741e-05,0.00011159490441463876,AFW,32,29
45,0.4651057720184326,2.9538338554000397e-05,9.667402163676873e-05,AFW,32,29
46,0.4895899295806885,2.7833608799894076e-05,7.898744162611665e-05,AFW,32,29
47,0.4969027042388916,2.6741332872135136e-05,7.392496947885058e-05,AFW,32,29
48,0.5117568969726562,2.6165592255082383e-05,6.942433500406646e-05,AFW,32,29
49,0.5188558101654053,2.4931412908749444e-05,9.511109620288048e-05,AFW,32,29
50,0.5432660579681396,2.3099419147572062e-05,8.564075460838275e-05,AFW,32,29
51,0.5639557838439941,2.2171433260170303e-05,6.86179107366548e-05,AFW,32,29
52,0.5759186744689941,2.0362149561641137e-05,5.8334930115127104e-05,AFW,32,29
53,0.5886738300323486,2.0036812632750834e-05,5.498571185445542e-05,AFW,32,29
54,0.6013727188110352,1.9734156052240037e-05,5.1563528764459715e-05,AFW,32,29
55,0.6088318824768066,1.949467416803915e-05,5.189388515124707e-05,AFW,32,29
56,0.6299247741699219,1.822505381974589e-05,5.105284719486755e-05,AFW,32,29
57,0.6369767189025879,1.67596922255374e-05,5.6447010017703874e-05,AFW,32,29
58,0.6581518650054932,1.6200969454715792e-05,4.74713092812517e-05,AFW,32,29
59,0.6687469482421875,1.5762717734306778e-05,4.358402323229401e-05,AFW,32,29
60,0.690518856048584,1.5291862251347667e-05,4.32452023517906e-05,AFW,32,29
61,0.7008817195892334,1.4890955469623822e-05,3.959717733255666e-05,AFW,32,29
62,0.7229287624359131,1.3866753231015708e-05,3.482036002848721e-05,AFW,32,29
63,0.7298388481140137,1.2888979973357556e-05,4.954544648783526e-05,AFW,32,29
64,0.7539639472961426,1.18548442511806e-05,4.1660261838999976e-05,AFW,32,29
65,0.7776808738708496,1.1379997018065403e-05,3.363553389392903e-05,AFW,32,29
66,0.7887568473815918,1.0995332331512724e-05,3.077743060129678e-05,AFW,32,29
67,0.8171617984771729,1.0886594459708186e-05,2.7132035493548046e-05,AFW,32,29
68,0.8352358341217041,1.0722420777155953e-05,2.5690064948097816e-05,AFW,32,29
69,0.8423967361450195,1.0219862190041492e-05,4.017567791478153e-05,AFW,32,29
70,0.8676300048828125,9.306564689984299e-06,3.585094032969473e-05,AFW,32,29
71,0.8938107490539551,8.692914288075983e-06,3.3532024736451945e-05,AFW,32,29
72,0.9212439060211182,8.143262763211334e-06,3.09425213949157e-05,AFW,32,29
73,0.9473950862884521,7.75828605169358e-06,2.245682656441304e-05,AFW,32,29
74,0.9600207805633545,7.646512563460677e-06,2.1468844793139596e-05,AFW,32,29
75,0.9748969078063965,7.559884595886888e-06,2.0741666751412565e-05,AFW,32,29
76,1.0037360191345215,7.421458320854688e-06,1.8145607314071503e-05,AFW,32,29
77,1.031907081604004,7.308240464986466e-06,1.4946642566008922e-05,AFW,32,29
78,1.0465357303619385,7.286529183794311e-06,1.4299217471387234e-05,AFW,32,29
79,1.0632917881011963,7.261480122032181e-06,1.3615353347745204e-05,AFW,32,29
80,1.079258680343628,7.230527712246139e-06,1.2908206862440642e-05,AFW,32,29
81,1.094756841659546,7.199417488475399e-06,1.2152571734645968e-05,AFW,32,29
82,1.110217809677124,7.160802084262378e-06,1.2962795282155098e-05,AFW,32,29
83,1.1245808601379395,7.10815302470556e-06,1.2125186864647648e-05,AFW,32,29
84,1.1389949321746826,7.061054086837353e-06,1.1289009767649312e-05,AFW,32,29
85,1.1455819606781006,6.715160402093717e-06,2.686064160837487e-05,AFW,32,29
86,1.168503999710083,6.215881106189726e-06,2.4863524424758904e-05,AFW,32,29
87,1.1789298057556152,6.021857910291283e-06,2.4087431641165127e-05,AFW,32,29
88,1.2014110088348389,5.669148004120627e-06,2.2497185767551632e-05,AFW,32,29
89,1.2120146751403809,5.406563399300383e-06,2.1430225502096058e-05,AFW,32,29
90,1.2375757694244385,5.041994374879009e-06,1.9766302620672672e-05,AFW,32,29
91,1.2613189220428467,4.819990527042523e-06,1.8598703614534923e-05,AFW,32,29
92,1.2736618518829346,4.697752689431103e-06,1.807173097949478e-05,AFW,32,29
93,1.3008248805999756,4.417978723391016e-06,1.643838237944966e-05,AFW,32,29
94,1.3267488479614258,4.227639130704971e-06,1.2324883138006129e-05,AFW,32,29
95,1.3409168720245361,4.184641200185107e-06,1.1996758616486627e-05,AFW,32,29
96,1.3573167324066162,4.146700416044655e-06,1.1685160374279807e-05,AFW,32,29
97,1.376762866973877,4.106768167359074e-06,1.1360141865676582e-05,AFW,32,29
98,1.3934860229492188,4.062166471886764e-06,1.1010165447565526e-05,AFW,32,29
99,1.4221959114074707,3.952699979329889e-06,1.002407014923029e-05,AFW,32,29
100,1.4293837547302246,3.849645276003578e-06,1.4215398048091589e-05,AFW,32,29
101,1.4558436870574951,3.7155190581189494e-06,9.520320305018501e-06,AFW,32,29
0,0.0,0.00033366798954240917,0.0008750574694985124,PFW,32,26
1,0.00677180290222168,0.00029591476683043665,0.0007625191413951282,PFW,32,26
2,0.014259815216064453,0.0002820863387893498,0.0007045050669609568,PFW,32,26
3,0.022470712661743164,0.0002800090769743393,0.0006966334389479846,PFW,32,26
4,0.029984712600708008,0.0002567009992161339,0.0005849154055800743,PFW,32,26
5,0.03776264190673828,0.00025069160893287135,0.0005681378818680868,PFW,32,26
6,0.04506087303161621,0.00023573178651421157,0.0006359392278573414,PFW,32,26
7,0.05171370506286621,0.00023541130418983685,0.0006370545069100677,PFW,32,26
8,0.058548927307128906,0.00022457063964838566,0.0005671434141914073,PFW,32,26
9,0.06552290916442871,0.00021366219635755127,0.0005021838224918546,PFW,32,26
10,0.07213473320007324,0.00020131190909239644,0.0005411004515528399,PFW,32,26
11,0.0790097713470459,0.00018479579392526496,0.0005537831367281164,PFW,32,26
12,0.08577585220336914,0.00017884668808958615,0.0005436942852044405,PFW,32,26
13,0.09238672256469727,0.00016615794614307036,0.000473723692070091,PFW,32,26
14,0.09958887100219727,0.00015391095584521634,0.0004272925103771735,PFW,32,26
15,0.10628771781921387,0.00013568128933555873,0.0003608481716769844,PFW,32,26
16,0.11307597160339355,0.00011357820719140202,0.0002448837769017292,PFW,32,26
17,0.12012577056884766,0.00010766275373283893,0.0002691663455243044,PFW,32,26
18,0.12686967849731445,9.421343843636146e-05,0.00027051748441386347,PFW,32,26
19,0.13369083404541016,8.299135950769657e-05,0.0002593203244599414,PFW,32,26
20,0.14159274101257324,8.151604357302702e-05,0.000251819177128739,PFW,32,26
21,0.14821672439575195,7.460228079483214e-05,0.00021048387221180704,PFW,32,26
22,0.1548175811767578,6.768903961916565e-05,0.00022454422677967473,PFW,32,26
23,0.16141486167907715,6.366216800421734e-05,0.00018382745799796064,PFW,32,26
24,0.16834568977355957,5.500786074273064e-05,0.00019400376133628215,PFW,32,26
25,0.17464876174926758,4.4486956649343815e-05,0.00013716843491761718,PFW,32,26
26,0.18142080307006836,4.100415642275493e-05,0.00012358257605486476,PFW,32,26
27,0.1878058910369873,3.998328463404443e-05,0.0001319203628974611,PFW,32,26
28,0.1944258213043213,3.8768884541336355e-05,0.00012253991241277615,PFW,32,26
29,0.20146584510803223,3.5738554240600886e-05,0.00010028465206391598,PFW,32,26
30,0.21198272705078125,3.339180862132369e-05,9.058938830996784e-05,PFW,32,26
31,0.22176885604858398,3.069465811314433e-05,7.787520141407561e-05,PFW,32,26
32,0.22913265228271484,2.799485470705687e-05,9.092764239145704e-05,PFW,32,26
33,0.23648977279663086,2.481551006337357e-05,9.27815005593217e-05,PFW,32,26
34,0.24769091606140137,2.284571432346893e-05,6.628022905464654e-05,PFW,32,26
35,0.25927186012268066,2.1802366803937036e-05,6.0879809894190216e-05,PFW,32,26
36,0.2662837505340576,1.893751990911777e-05,7.460396090356537e-05,PFW,32,26
37,0.27446866035461426,1.7863386597674834e-05,6.233528564629165e-05,PFW,32,26
38,0.2810988426208496,1.6159391954832718e-05,5.637635598926689e-05,PFW,32,26
39,0.29106783866882324,1.4767630908531176e-05,4.972804038220082e-05,PFW,32,26
40,0.30130982398986816,1.4016875675799863e-05,4.119432339641853e-05,PFW,32,26
41,0.31319761276245117,1.3463713961344673e-05,3.734896888369212e-05,PFW,32,26
42,0.32361769676208496,1.3157440286021769e-05,3.955818884658106e-05,PFW,32,26
43,0.33017873764038086,1.2561122959840301e-05,3.1021832104346215e-05,PFW,32,26
44,0.3366227149963379,1.1529236764940786e-05,4.17588306979902e-05,PFW,32,26
45,0.34307098388671875,9.679140222787681e-06,3.6875381295027455e-05,PFW,32,26
46,0.35308170318603516,9.140406198934727e-06,3.1249521760045784e-05,PFW,32,26
47,0.3631596565246582,8.92498292022321e-06,2.945828701097473e-05,PFW,32,26
48,0.37451696395874023,8.55268636303468e-06,2.759533416537815e-05,PFW,32,26
49,0.3864297866821289,8.19680069685687e-06,2.525091131709786e-05,PFW,32,26
50,0.3984408378601074,7.883608365611057e-06,2.303583229344934e-05,PFW,32,26
51,0.40973901748657227,7.618084010647592e-06,2.157089922684909e-05,PFW,32,26
52,0.42270684242248535,7.449001657185813e-06,1.9684342676008093e-05,PFW,32,26
53,0.4294908046722412,7.2157771330795546e-06,2.85869274137831e-05,PFW,32,26
54,0.43855881690979004,6.969307238733434e-06,2.658797669786346e-05,PFW,32,26
55,0.44937586784362793,6.679408282530997e-06,2.099473541765006e-05,PFW,32,26
56,0.4610738754272461,6.505331830766805e-06,1.4293877846103497e-05,PFW,32,26
57,0.47505784034729004,6.4230699286983725e-06,1.1262952464615157e-05,PFW,32,26
58,0.4890775680541992,6.39209221050874e-06,1.071835040005718e-05,PFW,32,26
59,0.503084659576416,6.336275826827614e-06,9.500627227770752e-06,PFW,32,26
0,0.0,0.00033366798954240917,0.0008750574694985124,BPFW,32,26
1,0.008078813552856445,0.00029591476683043665,0.0007625191413951282,BPFW,32,26
2,0.014617204666137695,0.0002820863387893498,0.0007045050669609568,BPFW,32,26
3,0.021988868713378906,0.0002800090769743393,0.0006966334389479846,BPFW,32,26
4,0.02830815315246582,0.0002567009992161339,0.0005849154055800743,BPFW,32,26
5,0.035015106201171875,0.00025069160893287135,0.0005681378818680868,BPFW,32,26
6,0.04154014587402344,0.00023573178651421157,0.0006359392278573414,BPFW,32,26
7,0.04786205291748047,0.00023541130418983685,0.0006370545069100677,BPFW,32,26
8,0.05487489700317383,0.00022457063964838566,0.0005671434141914073,BPFW,32,26
9,0.06144118309020996,0.00021366219635755127,0.0005021838224918546,BPFW,32,26
10,0.06783604621887207,0.00020131190909239644,0.0005411004515528399,BPFW,32,26
11,0.07450294494628906,0.00018479579392526496,0.0005537831367281164,BPFW,32,26
12,0.08087515830993652,0.00017884668808958615,0.0005436942852044405,BPFW,32,26
13,0.08767008781433105,0.00016615794614307036,0.000473723692070091,BPFW,32,26
14,0.09417510032653809,0.00015391095584521634,0.0004272925103771735,BPFW,32,26
15,0.10069417953491211,0.00013568128933555873,0.0003608481716769844,BPFW,32,26
16,0.10812115669250488,0.00011357820719140202,0.0002448837769017292,BPFW,32,26
17,0.11466288566589355,0.00010766275373283893,0.0002691663455243044,BPFW,32,26
18,0.12148523330688477,9.421343843636146e-05,0.00027051748441386347,BPFW,32,26
19,0.12885403633117676,8.299135950769657e-05,0.0002593203244599414,BPFW,32,26
20,0.13547706604003906,8.151604357302702e-05,0.000251819177128739,BPFW,32,26
21,0.14223599433898926,7.460228079483214e-05,0.00021048387221180704,BPFW,32,26
22,0.14873719215393066,6.768903961916565e-05,0.00022454422677967473,BPFW,32,26
23,0.15613126754760742,6.366216800421734e-05,0.00018382745799796064,BPFW,32,26
