iteration,cpu_time,of_value,duality_gap,Variant,seed,max_clique
17,0.21581721305847168,0.0006926554874051976,0.0014513042730817315,FW,29,6
18,0.2296772003173828,0.0006637854799687125,0.00143523526921266,FW,29,6
19,0.245361328125,0.0006184743156558159,0.0013716373599700848,FW,29,6
20,0.2621481418609619,0.0005686952260866982,0.0009079242768520681,FW,29,6
21,0.2792661190032959,0.0005536677074329893,0.0008166855778338475,FW,29,6
22,0.29644322395324707,0.000543719850131252,0.0007533999131106358,FW,29,6
23,0.31466031074523926,0.0005327702465806983,0.0006305468784283132,FW,29,6
24,0.33352017402648926,0.0005259956106970913,0.0005752446829623171,FW,29,6
25,0.3540480136871338,0.000519990750164804,0.0006765046002970432,FW,29,6
26,0.37212228775024414,0.0005097836753410095,0.0005972112040040173,FW,29,6
27,0.39049339294433594,0.0005040925441027139,0.0004899594034062553,FW,29,6
28,0.41077423095703125,0.0004991452040078072,0.00037007799708823155,FW,29,6
29,0.4303321838378906,0.0004970555873981948,0.0004733825206331709,FW,29,6
30,0.44738101959228516,0.0004927414712266559,0.0004001095502179728,FW,29,6
31,0.4634833335876465,0.0004900703238360556,0.00044636808932849663,FW,29,6
32,0.4781942367553711,0.0004861760711370592,0.00034239231891245115,FW,29,6
33,0.4935343265533447,0.00048381342560196186,0.0004048468932966235,FW,29,6
34,0.5075082778930664,0.00048155049323868576,0.00032627508368203217,FW,29,6
35,0.5225071907043457,0.00047919166773251545,0.0003752756688097955,FW,29,6
36,0.5363621711730957,0.0004778402970650942,0.0003273057491458316,FW,29,6
37,0.551720380783081,0.0004756230870441308,0.00033364373099981597,FW,29,6
38,0.5672352313995361,0.000473360474416607,0.0003951944071999287,FW,29,6
39,0.5821890830993652,0.00047125310934340297,0.0003142005434028675,FW,29,6
40,0.5971031188964844,0.00046920166046859185,0.00036061598408284847,FW,29,6
41,0.6137921810150146,0.00046648193530316964,0.000266071568159589,FW,29,6
42,0.6306922435760498,0.00046555800580470224,0.0003023210434489453,FW,29,6
43,0.6467833518981934,0.00046406971912034943,0.0003506489005841018,FW,29,6
44,0.6645901203155518,0.00046144385459745863,0.00021943817912455416,FW,29,6
45,0.6829843521118164,0.0004604742205214072,0.00026339721723257065,FW,29,6
46,0.703477144241333,0.00045975522623581833,0.00032226973525492777,FW,29,6
47,0.7256371974945068,0.00045783715270807145,0.0002374679494167753,FW,29,6
48,0.749948263168335,0.00045666348212179204,0.0002436911195752683,FW,29,6
49,0.7740061283111572,0.0004554862577844383,0.0002653494002278272,FW,29,6
50,0.7956321239471436,0.00045466292961593414,0.0002825915706623786,FW,29,6
51,0.8179311752319336,0.00045329821848782363,0.000212271359118794,FW,29,6
52,0.8416330814361572,0.0004525564469721688,0.00023677315936354378,FW,29,6
53,0.8644912242889404,0.00045147383377430977,0.00027840943081765165,FW,29,6
54,0.8862042427062988,0.000450309024331189,0.0003082513337656003,FW,29,6
55,0.90798020362854,0.0004486739656822035,0.0002115233093628065,FW,29,6
56,0.9304423332214355,0.00044791204875059277,0.0002082667096989156,FW,29,6
57,0.9542152881622314,0.00044712419945244753,0.000255162571602919,FW,29,6
58,0.9760642051696777,0.00044657155861651545,0.00030522063264474115,FW,29,6
59,0.9961771965026855,0.0004449981190152777,0.00022558447708028186,FW,29,6
60,1.0159921646118164,0.000444005884167531,0.00022736866227095605,FW,29,6
61,1.0346271991729736,0.0004430579233786631,0.0002567112833827644,FW,29,6
62,1.0502781867980957,0.0004424210323191088,0.00027354118074717187,FW,29,6
63,1.0676753520965576,0.00044128590336036354,0.000204642022296315,FW,29,6
64,1.0843331813812256,0.0004406511819259852,0.00022164632053529407,FW,29,6
65,1.1008222103118896,0.0004397814541746821,0.0002677741358148839,FW,29,6
66,1.1184360980987549,0.000438858310398947,0.00029389900246111814,FW,29,6
67,1.1359190940856934,0.00043751363646455575,0.00020399221446743088,FW,29,6
68,1.156158208847046,0.00043686302670272646,0.0001989451066627079,FW,29,6
69,1.175079345703125,0.0004362263001348421,0.00024849395546081086,FW,29,6
70,1.1944241523742676,0.00043495350183736547,0.00026269510250116865,FW,29,6
71,1.212400197982788,0.0004342557970354381,0.0001901232431092217,FW,29,6
72,1.2343652248382568,0.0004337835436793216,0.00018812132853876588,FW,29,6
73,1.257702350616455,0.00043339702998470035,0.0002261414102348861,FW,29,6
74,1.2806603908538818,0.0004324276809295005,0.00021828725133404478,FW,29,6
75,1.3036131858825684,0.0004315147181159289,0.0002637855373427778,FW,29,6
76,1.32588529586792,0.0004307690401795754,0.00016058178294141434,FW,29,6
77,1.3497753143310547,0.000430294038377752,0.00019340729993531843,FW,29,6
78,1.3719542026519775,0.00042977474657164295,0.0001925851201886384,FW,29,6
79,1.3949360847473145,0.00042932067601241674,0.00022704843934822312,FW,29,6
80,1.4192821979522705,0.0004283376307399577,0.00022028050292678488,FW,29,6
81,1.4435641765594482,0.00042740061706992633,0.0001840593312930366,FW,29,6
82,1.4673871994018555,0.00042706435450217767,0.00017645759150145926,FW,29,6
83,1.4929490089416504,0.00042642492630229665,0.00017173974876217516,FW,29,6
84,1.5179493427276611,0.0004258130718890575,0.00015157284390583095,FW,29,6
85,1.5427403450012207,0.00042542620455947094,0.0001655506771335887,FW,29,6
86,1.5678951740264893,0.000424885309588672,0.0001444847448223375,FW,29,6
87,1.591360092163086,0.000424532368166009,0.00012825682346626698,FW,29,6
88,1.614408254623413,0.00042437266761155876,0.00013424393586149652,FW,29,6
89,1.6381592750549316,0.0004241577651645902,0.0001683963556796416,FW,29,6
90,1.6617741584777832,0.0004235800916472833,0.00014929176718964782,FW,29,6
91,1.6849913597106934,0.00042321541707747163,0.00016249287599078745,FW,29,6
92,1.7099711894989014,0.00042270529909514644,0.00014267593053467374,FW,29,6
93,1.7522261142730713,0.00042237196050560306,0.00012729682877337794,FW,29,6
94,1.787898302078247,0.0004222215790270732,0.00013295068608451305,FW,29,6
95,1.8139781951904297,0.0004220190665713977,0.00016523643537140107,FW,29,6
96,1.8381524085998535,0.00042147369404160946,0.00014714293022700524,FW,29,6
97,1.862868309020996,0.0004211299267199228,0.00015960959352660613,FW,29,6
98,1.8866901397705078,0.0004206488301463898,0.0001409648438822548,FW,29,6
99,1.9103360176086426,0.00042033402904806356,0.00012639432153490308,FW,29,6
100,1.934645175933838,0.0004201924098489727,0.00013173311993342106,FW,29,6
101,1.958836317062378,0.00042000156310702724,0.00016225027088221497,FW,29,6
102,1.9826114177703857,0.00041948671170016175,0.00014511852533849744,FW,29,6
103,2.0080482959747314,0.00041916264190039454,0.00015689081836186902,FW,29,6
104,2.032977342605591,0.00041870891176115914,0.00013934648440199133,FW,29,6
105,2.057767152786255,0.00041841163804850177,0.00012554571327965902,FW,29,6
106,2.082287311553955,0.00041827825895787317,0.00013058669513855793,FW,29,6
107,2.106292247772217,0.0004180983970342323,0.00015942861922257104,FW,29,6
108,2.1297662258148193,0.0004176123819921406,0.00014321122055741532,FW,29,6
109,2.1547420024871826,0.0004173068711679469,0.0001543271187501715,FW,29,6
110,2.178441286087036,0.00041687894728022776,0.00013781607473113051,FW,29,6
111,2.201975107192993,0.00041659824353012365,0.00012474765420356193,FW,29,6
112,2.225616216659546,0.0004164726147125794,0.00012950715353947349,FW,29,6
113,2.2492802143096924,0.0004163030973895125,0.00015676269315281915,FW,29,6
114,2.273332357406616,0.0004158443243203762,0.00014141412916710678,FW,29,6
115,2.296196222305298,0.0004155563007933936,0.00015190960848115035,FW,29,6
116,2.3203251361846924,0.0004151527122934225,0.000136369054723608,FW,29,6
117,2.3434481620788574,0.00041488767129132864,0.00012399701591504238,FW,29,6
118,2.3675341606140137,0.00041457319558321797,0.00011455198997272639,FW,29,6
119,2.3935563564300537,0.0004143255663697288,0.0001278082003288946,FW,29,6
120,2.4171252250671387,0.00041415587898119825,0.00011344473035917889,FW,29,6
121,2.443815231323242,0.00041391617292197693,0.00011077062503390184,FW,29,6
122,2.469801425933838,0.0004136899621929323,0.00010462744485269105,FW,29,6
123,2.4963362216949463,0.0004135094356070072,0.0001142379722090761,FW,29,6
124,2.522815227508545,0.0004132518575525876,0.0001254106031706616,FW,29,6
125,2.5457162857055664,0.0004131218426681143,9.595251242400486e-05,FW,29,6
0,0.0,0.01640051769406338,0.014937375860022577,AFW,29,6
1,0.004135847091674805,0.015169256048408176,0.012369363409489006,AFW,29,6
2,0.008231878280639648,0.01514157695877481,0.01222502769088038,AFW,29,6
3,0.012360811233520508,0.014068850476679488,0.008791586702237491,AFW,29,6
4,0.016315937042236328,0.014025158674701981,0.008911399029596676,AFW,29,6
5,0.020267963409423828,0.01375757416418779,0.008177771109330679,AFW,29,6
6,0.02417898178100586,0.013423419252171899,0.009615806910833857,AFW,29,6
7,0.028373003005981445,0.0133670018953515,0.009922361404606412,AFW,29,6
8,0.03223991394042969,0.012382278088647508,0.006681579727336026,AFW,29,6
9,0.03631281852722168,0.011276250980661949,0.007880224077602442,AFW,29,6
10,0.040641069412231445,0.011246761619661344,0.008004010320117484,AFW,29,6
11,0.045163869857788086,0.01090677960599646,0.00918784376817708,AFW,29,6
12,0.04909801483154297,0.01028516300216625,0.006425738341114796,AFW,29,6
13,0.05292701721191406,0.010105512606851615,0.007114868332459571,AFW,29,6
14,0.056819915771484375,0.009594882227233315,0.008805032373326744,AFW,29,6
15,0.06102561950683594,0.008898591554975969,0.007929030958626258,AFW,29,6
16,0.06510472297668457,0.006697517308075357,0.009200399396987795,AFW,29,6
17,0.06918096542358398,0.00572720236314942,0.010646421825873165,AFW,29,6
18,0.07767987251281738,0.004837792695724338,0.008283532698541096,AFW,29,6
19,0.0863800048828125,0.0042471932378878585,0.003419612706651909,AFW,29,6
20,0.09041571617126465,0.003696501119632368,0.005942666341446962,AFW,29,6
21,0.09456372261047363,0.003420236727117644,0.004818847946289314,AFW,29,6
22,0.09841084480285645,0.002588287185361541,0.005732959840119637,AFW,29,6
23,0.108184814453125,0.0022840667712199954,0.004279049322090385,AFW,29,6
24,0.11700081825256348,0.002107348741926703,0.0033413709821384398,AFW,29,6
25,0.12722206115722656,0.001979781206813828,0.003615287299864748,AFW,29,6
26,0.13464784622192383,0.0018855585193900894,0.0023749893453888092,AFW,29,6
27,0.13902902603149414,0.001525055777249856,0.006042234101152231,AFW,29,6
28,0.14970684051513672,0.0010391635898539598,0.004031480803340516,AFW,29,6
29,0.16142678260803223,0.0007222428305614425,0.0027818241282421717,AFW,29,6
30,0.17297673225402832,0.0005588811651144258,0.0014768490194857421,AFW,29,6
31,0.1832897663116455,0.0005231685488555297,0.001163967693358314,AFW,29,6
32,0.19813871383666992,0.0005048331443668238,0.0008739286399870635,AFW,29,6
33,0.20241880416870117,0.00046562654902081255,0.0013965731775005582,AFW,29,6
34,0.2171308994293213,0.0004184557682943328,0.0007917597226876638,AFW,29,6
35,0.2325880527496338,0.00041001759440620957,0.0008360010524958964,AFW,29,6
36,0.25006699562072754,0.0003976581436251061,0.00046556075248727346,AFW,29,6
37,0.2637476921081543,0.00039337159076929503,0.0003564593189818906,AFW,29,6
38,0.27694177627563477,0.000390349991399874,0.00024637668087458054,AFW,29,6
39,0.28917789459228516,0.00038910023597984707,0.00024158503757301094,AFW,29,6
40,0.30147480964660645,0.0003874281773689965,0.00016356386468621735,AFW,29,6
41,0.31372785568237305,0.00038668760401215575,0.00010950905678459524,AFW,29,6
42,0.32631587982177734,0.0003862543364692324,7.132041553990992e-05,AFW,29,6
0,0.0,0.01640051769406338,0.014937375860022577,PFW,29,6
1,0.0026559829711914062,0.01457538985067603,0.014904931511867763,PFW,29,6
2,0.0053670406341552734,0.014516444498179966,0.015093788937516521,PFW,29,6
3,0.008234977722167969,0.014064207313860827,0.016472574087487597,PFW,29,6
4,0.010841131210327148,0.012414493488618412,0.015133863816686664,PFW,29,6
5,0.01345515251159668,0.011650445750041769,0.015647814196977725,PFW,29,6
6,0.016352176666259766,0.011508933765928826,0.015701205959447604,PFW,29,6
7,0.018961191177368164,0.010329965634563842,0.015612115367465419,PFW,29,6
8,0.022130250930786133,0.009445905537553274,0.01480052678414789,PFW,29,6
9,0.02547621726989746,0.009396526099283153,0.014741777476219752,PFW,29,6
10,0.028292179107666016,0.009333514137533104,0.014550142701034748,PFW,29,6
11,0.03154611587524414,0.008416229519941315,0.013060495616158537,PFW,29,6
12,0.03496217727661133,0.007081036220247355,0.007605407498336479,PFW,29,6
13,0.03847908973693848,0.0062764730856998945,0.00514847217120629,PFW,29,6
14,0.04182720184326172,0.0059367648810222905,0.005168204955723821,PFW,29,6
15,0.044953107833862305,0.004994458851991842,0.007339367662890112,PFW,29,6
16,0.04828596115112305,0.0046313193438425725,0.007792593412289021,PFW,29,6
17,0.051455020904541016,0.0035628578147298058,0.004524717656267513,PFW,29,6
18,0.054807186126708984,0.003120259916656042,0.0037109410428232013,PFW,29,6
19,0.05819511413574219,0.0025922556166121857,0.007026514187605436,PFW,29,6
20,0.06151127815246582,0.0024924545057461987,0.007141039137959684,PFW,29,6
21,0.06696820259094238,0.002053839370417084,0.005711578059717106,PFW,29,6
22,0.06987333297729492,0.0015465651915765768,0.004266825682682376,PFW,29,6
23,0.07494926452636719,0.0010924277479661846,0.001819012093321634,PFW,29,6
24,0.07793927192687988,0.0006578852250705391,0.0025509812277376863,PFW,29,6
25,0.08315324783325195,0.0005192599058178787,0.0015436847381872774,PFW,29,6
26,0.08958101272583008,0.0004504554861781308,0.0011676326235259785,PFW,29,6
27,0.09571218490600586,0.00042894421968499714,0.0008957904226762688,PFW,29,6
28,0.10323309898376465,0.00041272298595209446,0.0005881853401861788,PFW,29,6
29,0.11173200607299805,0.0003993738066205652,0.0005231273377967088,PFW,29,6
30,0.12044024467468262,0.00039653559296777297,0.00043546995518238616,PFW,29,6
31,0.13105320930480957,0.000392204734343966,0.0003280840246233669,PFW,29,6
32,0.14459013938903809,0.0003887008196473091,0.00022491844415270415,PFW,29,6
33,0.15766406059265137,0.0003880304945307483,0.00017959865563569113,PFW,29,6
34,0.17212796211242676,0.0003872729873350471,0.00015208214862363445,PFW,29,6
35,0.1869981288909912,0.00038696347848056316,0.00012151715331667015,PFW,29,6
36,0.20474028587341309,0.0003865976849931265,0.00010240609514550083,PFW,29,6
37,0.2265942096710205,0.0003862733763132075,8.636685440534806e-05,PFW,29,6
0,0.0,0.01640051769406338,0.014937375860022577,BPFW,29,6
1,0.004611015319824219,0.01457538985067603,0.014904931511867763,BPFW,29,6
2,0.008955955505371094,0.014516444498179966,0.015093788937516521,BPFW,29,6
3,0.013447046279907227,0.014064207313860827,0.016472574087487597,BPFW,29,6
4,0.01762700080871582,0.012414493488618412,0.015133863816686664,BPFW,29,6
5,0.021652936935424805,0.011650445750041769,0.015647814196977725,BPFW,29,6
6,0.02579498291015625,0.011508933765928826,0.015701205959447604,BPFW,29,6
7,0.029863834381103516,0.010329965634563842,0.015612115367465419,BPFW,29,6
8,0.03393387794494629,0.009445905537553274,0.01480052678414789,BPFW,29,6
9,0.038084983825683594,0.009396526099283153,0.014741777476219752,BPFW,29,6
10,0.042122840881347656,0.009333514137533104,0.014550142701034748,BPFW,29,6
11,0.046221017837524414,0.008416229519941315,0.013060495616158537,BPFW,29,6
12,0.05042099952697754,0.007081036220247355,0.007605407498336479,BPFW,29,6
13,0.05479001998901367,0.0062764730856998945,0.00514847217120629,BPFW,29,6
14,0.05921506881713867,0.0059367648810222905,0.005168204955723821,BPFW,29,6
15,0.06334495544433594,0.004994458851991842,0.007339367662890112,BPFW,29,6
16,0.06781983375549316,0.0046313193438425725,0.007792593412289021,BPFW,29,6
17,0.07191586494445801,0.0035628578147298058,0.004524717656267513,BPFW,29,6
18,0.07660794258117676,0.003120259916656042,0.0037109410428232013,BPFW,29,6
19,0.08124995231628418,0.0025922556166121857,0.007026514187605436,BPFW,29,6
20,0.08556199073791504,0.0024924545057461987,0.007141039137959684,BPFW,29,6
21,0.09303903579711914,0.002053839370417084,0.005711578059717106,BPFW,29,6
22,0.09735107421875,0.0015465651915765768,0.004266825682682376,BPFW,29,6
23,0.10476398468017578,0.0010924277479661846,0.001819012093321634,BPFW,29,6
24,0.10904598236083984,0.0006578852250705391,0.0025509812277376863,BPFW,29,6
25,0.11647200584411621,0.0005192599058178787,0.0015436847381872774,BPFW,29,6
26,0.12552213668823242,0.0004504554861781308,0.0011676326235259785,BPFW,29,6
27,0.134429931640625,0.00042894421968499714,0.0008957904226762688,BPFW,29,6
28,0.14461207389831543,0.00041272298595209446,0.0005881853401861788,BPFW,29,6
29,0.1564629077911377,0.0003993738066205652,0.0005231273377967088,BPFW,29,6
30,0.16846394538879395,0.00039653559296777297,0.00043546995518238616,BPFW,29,6
31,0.18224501609802246,0.000392204734343966,0.0003280840246233669,BPFW,29,6
32,0.19656109809875488,0.0003887008196473091,0.00022491844415270415,BPFW,29,6
33,0.2126309871673584,0.0003880304945307483,0.00017959865563569113,BPFW,29,6
34,0.22925400733947754,0.0003872729873350471,0.00015208214862363445,BPFW,29,6
35,0.24523091316223145,0.00038696347848056316,0.00012151715331667015,BPFW,29,6
36,0.2630791664123535,0.0003865976849931265,0.00010240609514550083,BPFW,29,6
37,0.28204894065856934,0.0003862733763132075,8.636685440534806e-05,BPFW,29,6
0,0.0,0.015829913720314108,0.011007999399611241,FW,30,6
1,0.007585048675537109,0.010204372667139854,0.02052269961422584,FW,30,6
2,0.015432119369506836,0.007042353492160369,0.020458953694089232,FW,30,6
3,0.02461099624633789,0.003372773491468318,0.009400063280885811,FW,30,6
4,0.03538203239440918,0.002924519153341176,0.00910921308057748,FW,30,6
5,0.04425215721130371,0.0019899573275419273,0.005749395906489797,FW,30,6
6,0.05646204948425293,0.0017061584259124233,0.005147167533700106,FW,30,6
7,0.06855130195617676,0.0014512429129849335,0.003863605436614666,FW,30,6
8,0.08219528198242188,0.001286134465083013,0.0016582748403849883,FW,30,6
9,0.09916210174560547,0.0012619015640510948,0.0017250809730612823,FW,30,6
10,0.11627697944641113,0.0012339309240380599,0.0007706255216974316,FW,30,6
11,0.13591814041137695,0.0012294943592475452,0.0006845892953914681,FW,30,6
12,0.15694618225097656,0.001224449292246695,0.0005780151853927648,FW,30,6
13,0.1792449951171875,0.0012214565711404055,0.00018443564331043643,FW,30,6
14,0.20714521408081055,0.0012212117949401244,0.00018970882925136307,FW,30,6
15,0.23360300064086914,0.001220927098095901,0.00028126349162365094,FW,30,6
16,0.2583770751953125,0.001220257804262437,0.00015378080784970522,FW,30,6
17,0.26907896995544434,0.001191006224842394,0.001890049322341519,FW,30,6
18,0.2842381000518799,0.0011570455786657219,0.0021938299020058893,FW,30,6
19,0.29961490631103516,0.0010877556723374803,0.0017847682024548564,FW,30,6
20,0.3145751953125,0.0010349736005396963,0.0018560669308828603,FW,30,6
21,0.328261137008667,0.0010033303826488976,0.0014113085925941923,FW,30,6
22,0.3452301025390625,0.0009795074196428774,0.0014587575792924714,FW,30,6
23,0.363253116607666,0.0009506381324681769,0.0012212396105242623,FW,30,6
24,0.37387800216674805,0.0008699683995688464,0.001850023403614459,FW,30,6
25,0.3873100280761719,0.0008368172462384201,0.0017261421796141074,FW,30,6
26,0.40093111991882324,0.0007532943512483857,0.0015479232237017861,FW,30,6
27,0.41644906997680664,0.000701254790748096,0.0015061928743125856,FW,30,6
28,0.4305253028869629,0.0006755540986586128,0.0016018981787005102,FW,30,6
29,0.444688081741333,0.0006303725161728571,0.000973486435167814,FW,30,6
30,0.4622340202331543,0.0006144083836452517,0.0010339167786344331,FW,30,6
31,0.47719907760620117,0.0005972417726143742,0.0011053769057989056,FW,30,6
32,0.49246788024902344,0.0005845524893257536,0.001221414791299087,FW,30,6
33,0.5074002742767334,0.000547522147616914,0.0008188216895016239,FW,30,6
34,0.5246012210845947,0.0005370703796235955,0.0008129184667704417,FW,30,6
35,0.5410711765289307,0.0005282259100891909,0.0008722506093429165,FW,30,6
36,0.5580432415008545,0.0005138238225939547,0.0006667984957441895,FW,30,6
37,0.5760822296142578,0.0005030829787483653,0.0005482483711332565,FW,30,6
38,0.5924761295318604,0.0004996882771164159,0.000572669544508196,FW,30,6
39,0.6079890727996826,0.0004937703810482947,0.0005479078530349883,FW,30,6
40,0.6226592063903809,0.0004899426929899166,0.00048015142861211667,FW,30,6
41,0.6361141204833984,0.00048543312301621826,0.0004447875018704494,FW,30,6
42,0.6501681804656982,0.0004812667905611765,0.0005052506929142437,FW,30,6
43,0.6629691123962402,0.0004791540230702216,0.0004346016719924316,FW,30,6
44,0.6772570610046387,0.00047599577468036364,0.0004109428798643699,FW,30,6
45,0.6924762725830078,0.0004730184494603166,0.00038373914306887003,FW,30,6
46,0.7071981430053711,0.00047140547819374436,0.0004530365140475205,FW,30,6
47,0.7213852405548096,0.00046752457440776276,0.00045585851334895683,FW,30,6
48,0.7348361015319824,0.0004630267752523657,0.0002887125736696469,FW,30,6
49,0.7491331100463867,0.0004618210599362737,0.0003340627184323026,FW,30,6
50,0.7628579139709473,0.00045957901150478725,0.00031639509223505116,FW,30,6
51,0.7773580551147461,0.0004575628737281901,0.0002570211746642889,FW,30,6
52,0.7927360534667969,0.0004570198324877564,0.00028813800686909336,FW,30,6
53,0.807650089263916,0.00045577600222460155,0.0002744743877998559,FW,30,6
54,0.8227829933166504,0.0004546232546256563,0.00028169756321267054,FW,30,6
55,0.8384671211242676,0.0004535560936440651,0.0003220490674704845,FW,30,6
56,0.8548521995544434,0.00045156734402095874,0.0003068084484507174,FW,30,6
57,0.8710901737213135,0.0004497707893851365,0.00025358911345812536,FW,30,6
58,0.8890612125396729,0.0004484465133032666,0.0002517299622301618,FW,30,6
59,0.9090721607208252,0.00044712464753680035,0.00021426482079970263,FW,30,6
60,0.9279112815856934,0.0004462573838684954,0.00019484889449103155,FW,30,6
61,0.9466831684112549,0.00044577602598720257,0.0002094893185650884,FW,30,6
62,0.9653980731964111,0.00044505301417671736,0.00019049570424054213,FW,30,6
63,0.9844341278076172,0.0004446420732338837,0.00023255131960050335,FW,30,6
64,1.0043110847473145,0.00044353197756666997,0.0002442842380318106,FW,30,6
65,1.0235350131988525,0.0004423168737504855,0.0002100503454149357,FW,30,6
66,1.043365240097046,0.000441516872363585,0.00019194463014089976,FW,30,6
67,1.061866044998169,0.00044107512422303114,0.00020540774727173452,FW,30,6
68,1.0800728797912598,0.00044041116473310024,0.00018796388074931994,FW,30,6
69,1.0992980003356934,0.0004400338645393841,0.0002268523899565254,FW,30,6
70,1.1238911151885986,0.000439010739924479,0.00023744415429721732,FW,30,6
71,1.1484720706939697,0.00043789372488724,0.00020614747393320621,FW,30,6
72,1.1727070808410645,0.0004371559488501477,0.00018928491019030609,FW,30,6
73,1.197317123413086,0.00043675048338080887,0.00020166569677205958,FW,30,6
74,1.2236061096191406,0.0004361406794402564,0.00018564315402719598,FW,30,6
75,1.2472331523895264,0.0004357942209601846,0.00022158691576375526,FW,30,6
76,1.272132158279419,0.00043485141322773137,0.0002311598739803628,FW,30,6
77,1.2975361347198486,0.0004338245258518532,0.00020253533401004735,FW,30,6
78,1.3235690593719482,0.0004331442863947692,0.00018684839435445077,FW,30,6
79,1.3459241390228271,0.0004327720656732394,0.0001982341039647106,FW,30,6
80,1.3701450824737549,0.0004322119374091171,0.00018351541557985374,FW,30,6
81,1.3960182666778564,0.0004318937608355046,0.0002167238062415702,FW,30,6
82,1.42063307762146,0.0004310250995175881,0.00022538574416984357,FW,30,6
83,1.4434380531311035,0.0004300810312022143,0.00019919408257749156,FW,30,6
84,1.4676611423492432,0.0004294539685322478,0.00018461570693437785,FW,30,6
85,1.4903452396392822,0.0004291122173313475,0.00019508651075008794,FW,30,6
86,1.5168461799621582,0.0004285976647236854,0.00018156417800759567,FW,30,6
87,1.5425431728363037,0.00042830542819255544,0.00021223389180053437,FW,30,6
88,1.5668940544128418,0.0004275051955189583,0.0002200799331987557,FW,30,6
89,1.5948781967163086,0.0004266372357711346,0.00019610492478633476,FW,30,6
90,1.6206400394439697,0.0004260593000501574,0.00018256924309626682,FW,30,6
91,1.6491870880126953,0.000425745481974244,0.00019219881462394887,FW,30,6
92,1.6762962341308594,0.0004252727513139721,0.00017977442175832773,FW,30,6
93,1.7047102451324463,0.0004250043116124387,0.00020808985944835562,FW,30,6
94,1.7314622402191162,0.000424267212774707,0.0002152041007469996,FW,30,6
95,1.7591190338134766,0.0004234691994674851,0.00019325011532084953,FW,30,6
96,1.787200927734375,0.0004229366321581131,0.00018069299563791934,FW,30,6
97,1.8151371479034424,0.00042264842809319525,0.00018954904513245199,FW,30,6
98,1.8399989604949951,0.00042221408158548746,0.0001781324571430708,FW,30,6
99,1.8632760047912598,0.0004219674766569414,0.00020426617930857413,FW,30,6
100,1.8840980529785156,0.00042128861143061753,0.00021072309776024744,FW,30,6
101,1.9026989936828613,0.0004205548853105559,0.00019061294608518982,FW,30,6
102,1.9191720485687256,0.00042006420104409597,0.00017897239997309358,FW,30,6
103,1.934103012084961,0.0004197994896819052,0.00018711716329453674,FW,30,6
104,1.949146032333374,0.0004194003778765859,0.00017662580006584514,FW,30,6
105,1.9666659832000732,0.00041876366674354086,0.00018180194846406902,FW,30,6
106,1.98411226272583,0.0004184109344495999,0.00018804631908800925,FW,30,6
107,2.0008630752563477,0.00041800362527760364,0.00017076727067224276,FW,30,6
108,2.0171420574188232,0.00041739675109424073,0.00014117707125209993,FW,30,6
109,2.033205986022949,0.0004171113342913262,0.0001649338400744284,FW,30,6
110,2.049452066421509,0.00041658969845698597,0.00017109704003238682,FW,30,6
111,2.066946029663086,0.0004159973810849147,0.0001066806609906789,FW,30,6
112,2.0859150886535645,0.0004157942297404956,0.00011096527613690007,FW,30,6
113,2.104254961013794,0.00041555938736091464,0.00011023549292540751,FW,30,6
114,2.1235032081604004,0.0004153395101493335,9.956268214974361e-05,FW,30,6
0,0.0,0.015829913720314108,0.011007999399611241,AFW,30,6
1,0.00304412841796875,0.015580756632430566,0.01151416068618653,AFW,30,6
2,0.006585121154785156,0.014892946770337373,0.010982646116668066,AFW,30,6
3,0.009668111801147461,0.014789938954469145,0.011412874394575157,AFW,30,6
4,0.012907028198242188,0.014653420816344105,0.010758837419773218,AFW,30,6
5,0.016577959060668945,0.014166030809194211,0.012715752767659252,AFW,30,6
6,0.020077943801879883,0.014166030809194211,0.012715752767659252,AFW,30,6
7,0.023756980895996094,0.013871148606990987,0.011273723470240485,AFW,30,6
8,0.027148008346557617,0.01332155619614329,0.00900569537402205,AFW,30,6
9,0.030518054962158203,0.013217302715173266,0.009541230497563578,AFW,30,6
10,0.03426408767700195,0.012744767411636762,0.007468476047735168,AFW,30,6
11,0.03803086280822754,0.012165474926294339,0.009139410159963248,AFW,30,6
12,0.04155373573303223,0.010919746121742171,0.005065086132476927,AFW,30,6
13,0.04500603675842285,0.01079387332551302,0.005302168375989047,AFW,30,6
14,0.04848980903625488,0.010575734504177472,0.0067386273589412,AFW,30,6
15,0.054617881774902344,0.00943773641337736,0.023432584293821144,AFW,30,6
16,0.06073188781738281,0.007257753831448733,0.024183546546339557,AFW,30,6
17,0.0671837329864502,0.0060576646569555906,0.022589596608619218,AFW,30,6
18,0.07435107231140137,0.002507708528302861,0.009247260835389482,AFW,30,6
19,0.08299803733825684,0.0016462080319401514,0.005535921966412818,AFW,30,6
20,0.0923769474029541,0.0012935119490958625,0.00196647221117042,AFW,30,6
21,0.10173273086547852,0.0012544464499818953,0.00117141018816804,AFW,30,6
22,0.11104893684387207,0.001217643691473575,0.0007278873146324929,AFW,30,6
23,0.11429882049560547,0.0012095174240156015,0.0015667429471911834,AFW,30,6
24,0.12295985221862793,0.0010381880017938463,0.0013615084177767763,AFW,30,6
25,0.12624478340148926,0.0009511792541984491,0.00125114756383152,AFW,30,6
26,0.12945795059204102,0.0008829804057829834,0.0012010255880052253,AFW,30,6
