iteration,cpu_time,of_value,duality_gap,Variant,SSC,seed,max_clique
60,51.74696207046509,0.0018004308071302,0.0032094449145852,BPFW,False,2,6
61,52.59298706054688,0.0017499417467788,0.0034949721764406,BPFW,False,2,6
62,53.447463035583496,0.0016318142523887,0.0040212988985221,BPFW,False,2,6
63,54.28346490859985,0.0015293029616783,0.0034199477144222,BPFW,False,2,6
64,55.12077808380127,0.0013935771363046,0.003568560559115,BPFW,False,2,6
65,55.9633538722992,0.0013579238192298,0.0035618265204259,BPFW,False,2,6
66,56.819129943847656,0.0012701171892408,0.0026808145345103,BPFW,False,2,6
67,57.65500020980835,0.0011792219655916,0.0044589945435064,BPFW,False,2,6
68,58.4889931678772,0.0011655260845682,0.004662104338273,BPFW,False,2,6
69,59.32499694824219,0.0010179646251285,0.0040595498806149,BPFW,False,2,6
70,60.16926288604736,0.0009198521610793,0.0036223220165178,BPFW,False,2,6
71,61.003395795822144,0.0008283999246488,0.0031610521570449,BPFW,False,2,6
72,61.91871309280396,0.0007470158089647,0.0026798558627508,BPFW,False,2,6
73,62.75389909744263,0.000699023874261,0.0023155733936176,BPFW,False,2,6
74,63.61152911186218,0.0006580125094887,0.0019427331033324,BPFW,False,2,6
75,64.47750401496887,0.0006242441203472,0.0017343112270168,BPFW,False,2,6
76,65.30977487564087,0.0006017082862918,0.0016679558420974,BPFW,False,2,6
77,66.14218091964722,0.0005798609858202,0.001558152517644,BPFW,False,2,6
78,66.97617697715759,0.0005587994984224,0.00144117687613,BPFW,False,2,6
79,67.8200159072876,0.000542373504131,0.0013685820738327,BPFW,False,2,6
80,68.6384789943695,0.0005287455229955,0.0012685761658027,BPFW,False,2,6
81,69.46483421325684,0.0005117862914811,0.0014215423513453,BPFW,False,2,6
82,70.28442907333374,0.0004845735269319,0.0015761990216305,BPFW,False,2,6
83,71.11453914642334,0.0004796226653145,0.0015968348895976,BPFW,False,2,6
84,71.97121787071228,0.000458451463158,0.001401871988683,BPFW,False,2,6
85,72.8103129863739,0.000444105727101,0.0012368800368975,BPFW,False,2,6
86,73.64302492141724,0.0004325112133985,0.0010795174058249,BPFW,False,2,6
87,74.48104500770569,0.0004225033825512,0.0009233388432009,BPFW,False,2,6
88,75.33208298683167,0.0004160911760704,0.0007953783285391,BPFW,False,2,6
89,76.18020606040955,0.0004110211683857,0.0007185287217496,BPFW,False,2,6
90,76.99084305763245,0.0004065352413816,0.0006587218588014,BPFW,False,2,6
91,77.82895708084106,0.0004027098895869,0.0005889035724163,BPFW,False,2,6
92,78.66213893890381,0.0003999447665108,0.0005409492020473,BPFW,False,2,6
93,79.47594904899597,0.0003975209341191,0.0004879668376319,BPFW,False,2,6
94,80.30628800392151,0.000395361494279,0.0004458635046182,BPFW,False,2,6
95,81.13215208053589,0.0003935383772843,0.0003976938318922,BPFW,False,2,6
96,81.97289800643921,0.000392257243117,0.0003638860285112,BPFW,False,2,6
97,82.84152603149414,0.0003911166129008,0.0003285264887248,BPFW,False,2,6
98,83.67786502838135,0.0003901234979247,0.0002983542982157,BPFW,False,2,6
99,84.51653790473938,0.0003892776811094,0.0002671239628914,BPFW,False,2,6
100,85.35879898071289,0.0003886982379559,0.0002421209699824,BPFW,False,2,6
101,86.21314406394958,0.0003881865290146,0.0002204338880085,BPFW,False,2,6
102,87.04183197021484,0.0003877294259812,0.0001980201094994,BPFW,False,2,6
103,87.86595582962036,0.0003873434371162,0.0001786755491439,BPFW,False,2,6
104,88.68754410743713,0.0003870789229979,0.0001598029172688,BPFW,False,2,6
105,89.53968119621277,0.0003868536365141,0.0001470282180526,BPFW,False,2,6
106,90.38713097572328,0.0003866522982615,0.0001304703218967,BPFW,False,2,6
107,91.23636889457704,0.0003864797408577,0.0001192729709765,BPFW,False,2,6
108,92.07206606864928,0.0003863623370784,0.0001048242658943,BPFW,False,2,6
109,92.91893315315248,0.0003862642470342,9.81390134908442e-05,BPFW,False,2,6
0,0.0,0.0332499886118319,0.0075829749309506,AFW,True,3,6
1,4.604130983352661,0.015603337454004,0.0079553340416419,AFW,True,3,6
2,6.286792993545532,0.0090309278454488,0.0134584800731245,AFW,True,3,6
3,14.79015302658081,0.0079557440491581,0.0148005365885919,AFW,True,3,6
4,22.088668823242188,0.0073238644075432,0.0191921777830217,AFW,True,3,6
5,23.944010972976685,0.0035610774550403,0.0065411403375559,AFW,True,3,6
6,31.23210287094116,0.0030204363337759,0.0082617496396277,AFW,True,3,6
7,36.15220189094544,0.0028840991391611,0.0090189821665697,AFW,True,3,6
8,37.831937074661255,0.0015610426137428,0.0026364495751476,AFW,True,3,6
9,43.61308789253235,0.0013829686516924,0.002551786984193,AFW,True,3,6
10,48.16585183143616,0.0013694630839639,0.0025362678120056,AFW,True,3,6
11,52.688968896865845,0.0013494611274452,0.0025445375069462,AFW,True,3,6
12,54.78637409210205,0.0012722343908608,0.0017684676634357,AFW,True,3,6
13,56.04505491256714,0.0012581426885036,0.001718445253848,AFW,True,3,6
14,60.46794700622559,0.0012505106234794,0.0016518328176109,AFW,True,3,6
15,62.55470895767212,0.0012210805713429,0.0007000812516626,AFW,True,3,6
16,64.62956094741821,0.0012102577852889,0.0005990858965898,AFW,True,3,6
17,65.88162899017334,0.0012050284977528,0.0016314717933847,AFW,True,3,6
18,66.91362881660461,0.0009855322349832,0.0010332217749021,AFW,True,3,6
19,73.06868696212769,0.0009354807595251,0.0012033618604682,AFW,True,3,6
20,79.1132869720459,0.0007229042712741,0.0027278316265062,AFW,True,3,6
21,80.38519501686096,0.0004380024024967,0.0012079264043611,AFW,True,3,6
22,82.24475312232971,0.0003923007062633,0.0004882607906716,AFW,True,3,6
23,83.90245079994202,0.0003871047235464,0.0001269117239365,AFW,True,3,6
24,85.56155395507812,0.0003864633420793,9.699710361594129e-05,AFW,True,3,6
0,0.0,0.0332499886118319,0.0075829749309506,AFW,False,3,6
1,0.861760139465332,0.0332304378919542,0.0076083198881224,AFW,False,3,6
2,1.7310609817504885,0.0332010151221752,0.0076952294585561,AFW,False,3,6
3,2.56071400642395,0.0331665223565274,0.0075602388288328,AFW,False,3,6
4,3.422389030456543,0.0331233374418065,0.0076098788655342,AFW,False,3,6
5,4.273997068405151,0.0330652369728477,0.0078376822267615,AFW,False,3,6
6,5.091807126998901,0.0330648676351246,0.0078383249757206,AFW,False,3,6
7,5.9539220333099365,0.0330371920056533,0.0079626654445652,AFW,False,3,6
8,6.802670240402222,0.0330139419287099,0.0077815242325917,AFW,False,3,6
9,7.856178283691406,0.0157548367963479,0.0138225480012636,AFW,False,3,6
10,8.904635190963745,0.0091659578418643,0.0182863800603864,AFW,False,3,6
11,10.779321193695068,0.0074858165391461,0.0119077702859629,AFW,False,3,6
12,11.630715131759644,0.0074552881256914,0.0123071190713521,AFW,False,3,6
13,12.451861143112184,0.0074391416587831,0.0125294620383018,AFW,False,3,6
14,13.294658184051514,0.0073964109051702,0.013131696652426,AFW,False,3,6
15,14.139613151550291,0.0073691975635102,0.0135373919257196,AFW,False,3,6
16,14.963873147964478,0.0072976150596109,0.0145940751633107,AFW,False,3,6
17,15.81093406677246,0.0063621933094654,0.0133890920021615,AFW,False,3,6
18,16.639493227005005,0.0062656239177635,0.0138629046572668,AFW,False,3,6
19,17.454406261444092,0.0062196026621623,0.0141026872068905,AFW,False,3,6
20,18.28587913513184,0.0061549255011575,0.0144488223786747,AFW,False,3,6
21,19.116153240203857,0.0059941890331155,0.0152741042696834,AFW,False,3,6
22,19.939240217208862,0.0058852682292308,0.0159324215381444,AFW,False,3,6
23,20.77788710594177,0.0057709196883891,0.0166499663725054,AFW,False,3,6
24,21.607903003692627,0.0057301410351121,0.0169375430714876,AFW,False,3,6
25,22.44781899452209,0.0044430885032621,0.0121653025709279,AFW,False,3,6
26,23.276482105255127,0.004372234323406,0.0121465512499263,AFW,False,3,6
27,24.1041202545166,0.0042953437420262,0.0121255082653232,AFW,False,3,6
28,24.918212175369263,0.0042536153212974,0.0121731957145842,AFW,False,3,6
29,25.752503156661987,0.0042163797516962,0.0121714866857096,AFW,False,3,6
30,26.57393527030945,0.0041701778241464,0.0121727612430186,AFW,False,3,6
31,27.39522933959961,0.0034211925479254,0.0077853418822041,AFW,False,3,6
32,28.22075319290161,0.0033646638741377,0.0077764395055067,AFW,False,3,6
33,29.027618169784542,0.0033584130438493,0.0077743952967007,AFW,False,3,6
34,29.849756240844727,0.0033267326560427,0.0077756191848153,AFW,False,3,6
35,30.696673154830933,0.0032799908619861,0.0077835476493628,AFW,False,3,6
36,31.53710103034973,0.0032387476081008,0.0080719088421567,AFW,False,3,6
37,32.36108899116516,0.0032266015659151,0.0082134767916945,AFW,False,3,6
38,33.21328115463257,0.0031936068078061,0.0086105535463814,AFW,False,3,6
39,34.06728219985962,0.0028656237762989,0.0077469896674899,AFW,False,3,6
40,34.913352251052856,0.002815945354911,0.0081579019090714,AFW,False,3,6
41,35.729642152786255,0.0027785555287223,0.0084248441545458,AFW,False,3,6
42,36.59428215026856,0.002732439881755,0.0087482884745309,AFW,False,3,6
43,37.41464614868164,0.002699278060602,0.0090262764119283,AFW,False,3,6
44,38.25526118278504,0.0023224367049675,0.0075646200448825,AFW,False,3,6
45,39.094383239746094,0.0023066488896724,0.0076615432589246,AFW,False,3,6
46,39.917561054229736,0.0022865398123246,0.0077558171706244,AFW,False,3,6
47,40.75292015075684,0.0022676767968933,0.0078831321740898,AFW,False,3,6
48,41.59382510185242,0.0019592174444269,0.0063416569157755,AFW,False,3,6
49,42.42499017715454,0.0017451411962592,0.0049355832175359,AFW,False,3,6
50,43.26053309440613,0.0016079482760285,0.0038332990617979,AFW,False,3,6
51,44.10298418998718,0.0016034900471651,0.0038237775377331,AFW,False,3,6
52,44.94245409965515,0.0015882313820222,0.0037961504729741,AFW,False,3,6
53,45.77809524536133,0.0015038726385447,0.0035583372113805,AFW,False,3,6
54,46.606423139572144,0.0015006233493152,0.0035529967213506,AFW,False,3,6
55,47.440561294555664,0.0014266071884364,0.0026358036067246,AFW,False,3,6
56,48.27471828460693,0.0014213712144681,0.0026423993213523,AFW,False,3,6
57,49.10871338844299,0.0014176182180211,0.0026489197539371,AFW,False,3,6
58,49.93105506896973,0.0013752554862716,0.0025666223334103,AFW,False,3,6
59,50.74989318847656,0.0013355078354118,0.0018839606182598,AFW,False,3,6
60,51.58005404472351,0.0013310405648842,0.0018857551693098,AFW,False,3,6
61,52.4039843082428,0.0013028817119732,0.0015960452980347,AFW,False,3,6
62,53.24991512298584,0.0012960745275667,0.001570504339492,AFW,False,3,6
63,54.085864305496216,0.0012884245153142,0.0015687036203993,AFW,False,3,6
64,54.93425726890564,0.0012731703887768,0.0015982277119719,AFW,False,3,6
65,55.76368522644043,0.0012573626677003,0.0011526895745392,AFW,False,3,6
66,56.60313606262207,0.0012544332184089,0.001139625364704,AFW,False,3,6
67,57.41292333602905,0.0012462928762208,0.0011717982710907,AFW,False,3,6
68,58.250981092453,0.0012376975703519,0.0008780121409666,AFW,False,3,6
69,59.09174132347107,0.0012339447408108,0.0009137784149408,AFW,False,3,6
70,59.90926814079285,0.0012294547632426,0.0012577606002155,AFW,False,3,6
71,60.7507791519165,0.0012217415167554,0.0012921936939688,AFW,False,3,6
72,61.63879418373108,0.0012188374351662,0.0015896897071119,AFW,False,3,6
73,62.468637228012085,0.0012064367541145,0.0016134967834004,AFW,False,3,6
74,63.34366726875305,0.0011982490249178,0.0021540475105999,AFW,False,3,6
75,64.1991753578186,0.0011887444878318,0.0030309033251824,AFW,False,3,6
76,65.01706600189209,0.0011440968298683,0.0029169737656378,AFW,False,3,6
77,65.83614325523376,0.001130573524088,0.0032923529984441,AFW,False,3,6
78,66.67071723937988,0.0010768099510666,0.0031073208419528,AFW,False,3,6
79,67.49425220489502,0.0010639524789899,0.0034278035678136,AFW,False,3,6
80,68.31014704704285,0.0010042894154956,0.0031699956338132,AFW,False,3,6
81,69.14030814170837,0.0009924269710652,0.0034575617263607,AFW,False,3,6
82,69.96303915977478,0.0009763928923644,0.0037637892672901,AFW,False,3,6
83,70.79797315597534,0.0009097939335609,0.0035018099940816,AFW,False,3,6
84,71.64227628707886,0.0008500298623469,0.0032540302810971,AFW,False,3,6
85,72.47437024116516,0.0007966768416967,0.0030115010376127,AFW,False,3,6
86,73.32620811462402,0.0007495523494531,0.0028044886355044,AFW,False,3,6
87,74.15842723846436,0.0007078957619311,0.0026130174584542,AFW,False,3,6
88,74.9981381893158,0.0006712774525385,0.0024346945830026,AFW,False,3,6
89,75.83449816703796,0.0006389562853881,0.0022764467031183,AFW,False,3,6
90,76.6777811050415,0.0006104113083826,0.0021194736707938,AFW,False,3,6
91,77.5115282535553,0.0005853080668369,0.0019880206992682,AFW,False,3,6
92,78.3505871295929,0.0005630390117469,0.0018478313524472,AFW,False,3,6
93,79.18667817115784,0.0005435558877342,0.0017384536762587,AFW,False,3,6
94,80.02975916862488,0.0005393105000678,0.0017273574284138,AFW,False,3,6
95,80.87498021125793,0.0005351948660032,0.0017876647101648,AFW,False,3,6
96,81.72057604789734,0.000516877729538,0.0016484916071071,AFW,False,3,6
97,82.5650863647461,0.000501125091267,0.0015552230125371,AFW,False,3,6
98,83.40658521652222,0.0004870234472914,0.0014309429399414,AFW,False,3,6
99,84.2490382194519,0.0004749682387682,0.0013537731419132,AFW,False,3,6
100,85.09347319602966,0.0004641272903497,0.0012426303074269,AFW,False,3,6
101,85.95097494125366,0.0004549155301549,0.0011786108704278,AFW,False,3,6
102,86.82636904716492,0.0004465964057288,0.00107930878602,AFW,False,3,6
103,87.6546881198883,0.0004395685764776,0.0010260099599843,AFW,False,3,6
104,88.47701025009155,0.0004331974320831,0.0009375096776776,AFW,False,3,6
105,89.32324194908142,0.0004278440230305,0.0008929290643056,AFW,False,3,6
106,90.14967012405396,0.0004229747623396,0.0008143290874886,AFW,False,3,6
107,90.97843503952026,0.0004189026581501,0.0007768267756609,AFW,False,3,6
108,91.80048632621764,0.0004151887580044,0.0007072961919717,AFW,False,3,6
109,92.62364625930786,0.0004120952816606,0.0006755413922407,AFW,False,3,6
110,93.47141313552856,0.0004092680547348,0.0006142871791821,AFW,False,3,6
111,94.3314561843872,0.0004069207142302,0.0005872103618548,AFW,False,3,6
112,95.17163920402528,0.0004047723300647,0.0005334656133327,AFW,False,3,6
113,96.01197814941406,0.00040282525286,0.0005126492856157,AFW,False,3,6
114,96.84350323677064,0.0004010708533364,0.000493140123414,AFW,False,3,6
115,97.69368600845335,0.000399546906305,0.0004696449785991,AFW,False,3,6
116,98.51601004600523,0.0003981627690346,0.0004284040961494,AFW,False,3,6
117,99.35036635398863,0.0003968813969249,0.0004120227159542,AFW,False,3,6
118,100.18505024909972,0.0003957495982047,0.0003968333671451,AFW,False,3,6
119,101.01845407485962,0.0003947570059214,0.0003760303007183,AFW,False,3,6
120,101.86591839790344,0.0003938646357501,0.0003447734753457,AFW,False,3,6
121,102.70652532577516,0.0003930211487285,0.0003317998081926,AFW,False,3,6
122,103.52032208442688,0.0003922887442875,0.0003198694113363,AFW,False,3,6
123,104.3627791404724,0.0003916408481341,0.0003012700383317,AFW,False,3,6
124,105.1950011253357,0.0003910654618134,0.0002778871384332,AFW,False,3,6
125,106.01902627944946,0.0003905099941366,0.0002675591282631,AFW,False,3,6
126,106.8543291091919,0.0003900350171348,0.0002581267832452,AFW,False,3,6
127,107.68609523773192,0.0003896115446344,0.0002414563273374,AFW,False,3,6
128,108.51147627830504,0.0003892218813869,0.0002329682948062,AFW,False,3,6
129,109.33745837211607,0.0003888764197085,0.0002155073051303,AFW,False,3,6
130,110.18563032150269,0.0003885662118088,0.0002079866781282,AFW,False,3,6
131,111.02327919006348,0.0003882904576324,0.0001946011735603,AFW,False,3,6
132,111.85954308509828,0.000388036107777,0.0001878265169875,AFW,False,3,6
133,112.68487930297852,0.0003878109531557,0.0001736805990194,AFW,False,3,6
134,113.5126941204071,0.0003876082664622,0.0001676658118998,AFW,False,3,6
135,114.35556507110596,0.000387428638682,0.0001569069399775,AFW,False,3,6
136,115.18282532691956,0.0003872625207071,0.0001514843341611,AFW,False,3,6
137,116.00744223594666,0.0003871157523989,0.0001400276050876,AFW,False,3,6
138,116.84346318244934,0.0003869832724767,0.0001352056517007,AFW,False,3,6
139,117.69892525672913,0.0003868662411074,0.0001265512901306,AFW,False,3,6
140,118.54151725769044,0.000386757699475,0.0001222012368754,AFW,False,3,6
141,119.3700201511383,0.0003866620254618,0.0001129258917983,AFW,False,3,6
142,120.21422815322876,0.0003865754077786,0.0001090529426313,AFW,False,3,6
143,121.05535411834715,0.0003864991556465,0.0001020873822839,AFW,False,3,6
144,121.97401428222656,0.000386428207126,9.859161381345718e-05,AFW,False,3,6
0,0.0,0.0332499886118319,0.0075829749309506,PFW,True,3,6
1,20.54749321937561,0.0132228110327163,0.0151571073011025,PFW,True,3,6
2,24.91573405265808,0.0050210906438715,0.0073517676269246,PFW,True,3,6
3,28.513888120651245,0.0035683861795647,0.0072264422281746,PFW,True,3,6
4,30.433261156082157,0.0030393374465984,0.0041764600876138,PFW,True,3,6
5,33.95212531089783,0.002225822959968,0.0025304845989883,PFW,True,3,6
6,36.060134172439575,0.0017214526543385,0.0020409967807085,PFW,True,3,6
7,38.99136018753052,0.0012504171391321,0.0021353520384339,PFW,True,3,6
8,40.251320123672485,0.0010417881325576,0.0041626062884687,PFW,True,3,6
9,41.89785718917847,0.0007719216868568,0.0026878852654041,PFW,True,3,6
10,43.56067991256714,0.0006146352319664,0.0015347233075156,PFW,True,3,6
11,45.20791125297546,0.0004969667660982,0.0008853433644433,PFW,True,3,6
12,47.09506416320801,0.0004050530581238,0.0007073020841397,PFW,True,3,6
13,48.76960325241089,0.0003921172656333,0.0003917661816705,PFW,True,3,6
14,50.41918325424194,0.0003885335245531,0.0002463881872074,PFW,True,3,6
15,52.08372712135315,0.0003868448113923,0.0001388713319807,PFW,True,3,6
16,53.7607011795044,0.0003859388194299,6.765091433938973e-05,PFW,True,3,6
0,0.0,0.0332499886118319,0.0075829749309506,PFW,False,3,6
1,0.8924717903137207,0.0332231495301923,0.0079306199702256,PFW,False,3,6
2,1.7595689296722412,0.0331688342532719,0.0090012454417544,PFW,False,3,6
3,2.600084066390991,0.0331014667404896,0.0100344595233334,PFW,False,3,6
4,3.470305919647217,0.0330085829865799,0.011535892966434,PFW,False,3,6
5,4.370027780532837,0.0328696946058992,0.0136143954248204,PFW,False,3,6
6,5.288081884384155,0.0327942062911075,0.0146604738118361,PFW,False,3,6
7,6.169800043106079,0.0327931283462056,0.0146744977151422,PFW,False,3,6
8,7.047377824783325,0.0326522407315548,0.0163457079458807,PFW,False,3,6
9,7.874366998672485,0.032468261540802,0.018263204545263,PFW,False,3,6
10,8.722568988800049,0.032215459222568,0.0205471637960273,PFW,False,3,6
11,9.556755065917969,0.0317546742270183,0.0238881652361159,PFW,False,3,6
12,10.3887939453125,0.0316549766740281,0.0245708426981196,PFW,False,3,6
13,11.216524839401243,0.0314725117684307,0.0256999639154699,PFW,False,3,6
14,12.065201997756958,0.0309710964067003,0.028181485993923,PFW,False,3,6
15,12.892047882080078,0.0305983315703525,0.0298038986222298,PFW,False,3,6
16,13.724992036819458,0.0295672259960854,0.0328540748553202,PFW,False,3,6
17,14.564366817474363,0.0288212102757481,0.034522471178503,PFW,False,3,6
18,15.400506973266602,0.0284425981173293,0.0349687336635538,PFW,False,3,6
19,16.2496178150177,0.0279616837951389,0.0357258837091032,PFW,False,3,6
20,17.07765293121338,0.0269681771653776,0.0366845494124323,PFW,False,3,6
21,17.905293941497803,0.0255519904081357,0.0371011558382539,PFW,False,3,6
22,18.730557918548584,0.024998528569703,0.0369342739530952,PFW,False,3,6
23,19.58750081062317,0.0237706093096211,0.0362943053677398,PFW,False,3,6
24,20.408631801605225,0.0224786324364072,0.0351146882683022,PFW,False,3,6
25,21.24473977088928,0.0210160838039907,0.0331754724306265,PFW,False,3,6
26,22.059391975402832,0.019580139105985,0.0306450065927475,PFW,False,3,6
27,22.90554976463318,0.0180580629695001,0.0273058439222368,PFW,False,3,6
28,23.7473418712616,0.017225308106022,0.0250460607456846,PFW,False,3,6
29,24.594332933425903,0.0155940342132084,0.0201057206109346,PFW,False,3,6
30,25.45173192024231,0.014464537066877,0.0158302784326727,PFW,False,3,6
31,26.299917936325077,0.0137964253019751,0.0127677129717756,PFW,False,3,6
32,27.13861894607544,0.0129924487289355,0.008577752515975,PFW,False,3,6
33,27.973821878433228,0.012282417325169,0.0092659974828471,PFW,False,3,6
34,28.797322034835812,0.0115324242379625,0.0110440601439098,PFW,False,3,6
35,29.62245798110962,0.0108803625541507,0.0130011760384621,PFW,False,3,6
36,30.45437884330749,0.0101118697403359,0.014474416778778,PFW,False,3,6
37,31.292208909988403,0.0094030354855191,0.0155301038761794,PFW,False,3,6
38,32.142385959625244,0.0091766805228224,0.0159467171022042,PFW,False,3,6
39,32.98716497421265,0.0088788432748808,0.0165148897082759,PFW,False,3,6
40,33.80324983596802,0.0085053529721867,0.0161610849658831,PFW,False,3,6
41,34.639779806137085,0.00820368053214,0.0165339857146692,PFW,False,3,6
42,35.5147819519043,0.0072791648410335,0.0171885849042933,PFW,False,3,6
43,36.36843776702881,0.0067366973755129,0.0161841395631853,PFW,False,3,6
44,38.44474768638611,0.0051950779863287,0.0073702994668914,PFW,False,3,6
45,39.27490782737732,0.0049043871007169,0.0079943647671605,PFW,False,3,6
46,40.11289405822754,0.0048409350898647,0.0080875149218533,PFW,False,3,6
47,40.94470572471619,0.0046110837538038,0.0077809202686892,PFW,False,3,6
48,41.79603385925293,0.0040749840689519,0.0068523291493981,PFW,False,3,6
49,42.65076780319214,0.0036754227205507,0.0074884381846605,PFW,False,3,6
50,43.50737476348877,0.0034406828694542,0.0069785321543083,PFW,False,3,6
51,44.34467697143555,0.0029656196362118,0.0058512561936975,PFW,False,3,6
52,45.16387891769409,0.0028031456313268,0.0057758515142499,PFW,False,3,6
53,45.98902082443237,0.0025082186348938,0.0056375410198561,PFW,False,3,6
54,46.815582036972046,0.0021723322739247,0.0043213187307055,PFW,False,3,6
55,47.66222906112671,0.0018824276518637,0.0047120533304808,PFW,False,3,6
56,48.50856876373291,0.0017458343107809,0.0047569325634554,PFW,False,3,6
57,49.32781791687012,0.0015580914319769,0.004670505159826,PFW,False,3,6
58,50.16807985305786,0.0013570466393866,0.0047677641788841,PFW,False,3,6
59,51.01343488693237,0.0011051897492549,0.003789796638336,PFW,False,3,6
60,51.840967893600464,0.0009553830150171,0.0030586204935215,PFW,False,3,6
61,52.68183469772339,0.0008436171985404,0.0024501494388758,PFW,False,3,6
62,53.51349472999573,0.0007786107410012,0.0021975215543338,PFW,False,3,6
63,54.35177993774414,0.0007199314861067,0.0019423537286332,PFW,False,3,6
64,55.185853004455566,0.0006792608626596,0.0018006833734639,PFW,False,3,6
65,56.016403913497925,0.0006350204239847,0.0018694734159823,PFW,False,3,6
66,56.84967994689941,0.0006322373909744,0.001872310646983,PFW,False,3,6
67,57.68953776359558,0.0005987730594651,0.0015108176420635,PFW,False,3,6
68,58.5213828086853,0.0005717206620067,0.0013602143425367,PFW,False,3,6
69,59.35091781616211,0.0005535029255791,0.0012713323043557,PFW,False,3,6
70,60.165318965911865,0.0005302346664962,0.0014725456369874,PFW,False,3,6
71,60.99185180664063,0.0004966465243197,0.0016513037928329,PFW,False,3,6
72,61.83346009254456,0.0004684766221551,0.0014053394680449,PFW,False,3,6
73,62.680598735809326,0.0004502594123323,0.001202904666595,PFW,False,3,6
74,63.53451871871948,0.0004355912344457,0.0010091029001055,PFW,False,3,6
75,64.36337065696716,0.000424781999948,0.0008346457201232,PFW,False,3,6
76,65.18007779121399,0.0004171153013275,0.0006819195115746,PFW,False,3,6
77,66.00595998764038,0.0004111966210339,0.0005516064205021,PFW,False,3,6
78,66.86891198158264,0.0004069754897971,0.0005248735273371,PFW,False,3,6
79,67.70724678039551,0.0004034622300782,0.0004844783624693,PFW,False,3,6
80,68.54467105865479,0.0004002771923047,0.0004032314043091,PFW,False,3,6
81,69.40273070335388,0.0003978878116467,0.0003927921906663,PFW,False,3,6
82,70.24656796455383,0.0003958820886387,0.0003616877828599,PFW,False,3,6
83,71.07335186004639,0.0003940671246921,0.0003016347980029,PFW,False,3,6
84,71.89280486106873,0.0003926823324756,0.0002898473659718,PFW,False,3,6
85,72.72393774986267,0.0003915612672656,0.0002713706953727,PFW,False,3,6
86,73.55105900764465,0.0003905251051306,0.0002222607533256,PFW,False,3,6
87,74.38546895980835,0.000389736573318,0.0002188442079259,PFW,False,3,6
88,75.22491383552551,0.0003890959216514,0.0002044446998216,PFW,False,3,6
89,76.06400275230408,0.0003885037503388,0.0001681601390623,PFW,False,3,6
90,76.90398383140564,0.0003880420230163,0.0001614808950889,PFW,False,3,6
91,77.75190687179565,0.0003876866683201,0.0001545760778475,PFW,False,3,6
92,78.59770607948303,0.0003873480349606,0.0001238801186536,PFW,False,3,6
93,79.45262694358826,0.0003870848722628,0.0001228153048776,PFW,False,3,6
94,80.27555894851685,0.0003868814986211,0.0001172754725666,PFW,False,3,6
95,81.10049986839294,0.0003866877840389,9.449926978506002e-05,PFW,False,3,6
0,0.0,0.0332499886118319,0.0075829749309506,BPFW,True,3,6
1,20.37537312507629,0.0132228110327163,0.0151571073011025,BPFW,True,3,6
2,24.760728120803837,0.0050210906438715,0.0073517676269246,BPFW,True,3,6
3,28.292908191680908,0.0035683861795647,0.0072264422281746,BPFW,True,3,6
4,30.159322261810303,0.0030393374465984,0.0041764600876138,BPFW,True,3,6
5,33.69635319709778,0.002225822959968,0.0025304845989883,BPFW,True,3,6
6,35.806150913238525,0.0017214526543385,0.0020409967807085,BPFW,True,3,6
7,38.75111722946167,0.0012504171391321,0.0021353520384339,BPFW,True,3,6
8,39.99347996711731,0.0011040170677868,0.0044160682711472,BPFW,True,3,6
9,41.485751152038574,0.0006039648304124,0.0015618787670672,BPFW,True,3,6
10,43.03151488304138,0.0005315843454005,0.0011127971465024,BPFW,True,3,6
11,44.54319429397583,0.0004700985157956,0.0005484698493294,BPFW,True,3,6
12,46.63024210929871,0.0003916460154737,0.0002924224468128,BPFW,True,3,6
13,48.307106256484985,0.0003877187776057,0.0001792339429449,BPFW,True,3,6
14,49.98171615600586,0.0003868045330416,0.0001723982087412,BPFW,True,3,6
15,51.65063500404358,0.000386074782908,5.67557290386899e-05,BPFW,True,3,6
0,0.0,0.0332499886118319,0.0075829749309506,BPFW,False,3,6
1,0.8631880283355713,0.0332231495301923,0.0079306199702256,BPFW,False,3,6
2,1.7185630798339844,0.0331688342532719,0.0090012454417544,BPFW,False,3,6
3,2.55757999420166,0.0331014667404896,0.0100344595233334,BPFW,False,3,6
4,3.4019291400909424,0.0330085829865799,0.011535892966434,BPFW,False,3,6
5,4.237204074859619,0.0328696946058992,0.0136143954248204,BPFW,False,3,6
6,5.088464260101318,0.0327942062911075,0.0146604738118361,BPFW,False,3,6
7,5.932612180709839,0.0327931283462056,0.0146744977151422,BPFW,False,3,6
8,6.767668008804321,0.0326522407315548,0.0163457079458807,BPFW,False,3,6
9,7.604303121566772,0.032468261540802,0.018263204545263,BPFW,False,3,6
10,8.434908151626587,0.032215459222568,0.0205471637960273,BPFW,False,3,6
11,9.267080307006836,0.0317546742270183,0.0238881652361159,BPFW,False,3,6
12,10.11579704284668,0.0316549766740281,0.0245708426981196,BPFW,False,3,6
13,10.939386129379272,0.0314725117684307,0.0256999639154699,BPFW,False,3,6
14,11.770722150802612,0.0309710964067003,0.028181485993923,BPFW,False,3,6
15,12.611585140228271,0.0305983315703525,0.0298038986222298,BPFW,False,3,6
16,13.443799018859863,0.0295672259960854,0.0328540748553202,BPFW,False,3,6
17,14.274193286895752,0.0288212102757481,0.034522471178503,BPFW,False,3,6
